date,speaker,website,link,story_id,story,story_long,position
19.08,Народний фронт,ipress.ua,http://ipress.ua/ru/news/narodniy_front_trebuet_ot_sbu_rassledovat_deyatelnost_rossyyskoy_propagandystky_stolyarovoy_177543.html,158,"""НФ"" вимагає від СБУ розслідувати діяльність російської пропагандистки Столярової","""Народний фронт"" вимагає від СБУ розслідувати діяльність російської пропагандистки Столярової",4
19.09,Арсеній Яценюк,ipress.ua,http://ipress.ua/news/nf_napolyagaie_ne_vyznazaty_rosiysku_dumu_pislya_vyboriv_u_krymu__burbak_181123.html,181,"Сподіваюся, питання невизнання виборів до Держдуми РФ буде на завтрашньому порядку денному Ради","Сподіваюся, питання невизнання виборів до Держдуми РФ буде на завтрашньому порядку денному Ради",4
20.04,Ігор Гузь,ipress.ua,http://ipress.ua/news/rishennya_yevrokomisii_shchodo_skasuvannya_viz_dlya_ukraintsiv__chergova_peremoga_yatsenyuka__guz_162801.html,70,Пропозиція Єврокомісії про скасування віз для українців стала черговим підтвердженням успішної політики Арсенія Яценюка,Пропозиція Єврокомісії про скасування віз для українців стала черговим підтвердженням успішної політики Арсенія Яценюка,4
22.01,Андрій Тетерук,ipress.ua,http://ipress.ua/news/teteruk_pro_pozytsiyu_tymoshenko_na_rnbo_bezvidpovidalnist_politykiv_mozhe_koshtuvaty_ukraini_derzhavnosti_155555.html,3,Безвідповідальність політиків може коштувати Україні державності,Безвідповідальність політиків може коштувати Україні державності,4
22.02,Павло Пинзеник,ipress.ua,http://ipress.ua/news/postanova_pro_vidstavku_premiera_porushuie_konstytutsiyu_i_zakony_ukrainy__pavlo_pynzenyk_155572.html,15,Постанова про відставку прем’єра порушує Конституцію і закони України,Постанова про відставку прем’єра порушує Конституцію і закони України,4
23.07,Юрій Береза,ipress.ua,http://ipress.ua/news/moskva_i_populisty_namagayutsya_zirvaty_oblashtuvannya_ukrainskogo_kordonu__yuriy_bereza_174414.html,147,Москва і популісти намагаються зірвати облаштування українського кордону,Москва і популісти намагаються зірвати облаштування українського кордону,4
23.07,Сергій Висоцький,ipress.ua,http://ipress.ua/ru/news/nadezhda_savchenko_povtoryaet_tezysi_putyna__sergey_visotskyy_174539.html,148,Надія Савченко повторює тези Путіна,Надія Савченко повторює тези Путіна,4
24.03,Дмитро Сторожук,ipress.ua,http://ipress.ua/news/narodnyy_front_rozglyane_propozytsiyu_bpp_ale_obiednuvatysya_z_opoblokom_ne_bude__storozhuk_159327.html,42,"""НФ"" розгляне пропозицію БПП, але об’єднуватися з ""Опозиційним блоком"" не буде","""Народний фронт"" розгляне пропозицію БПП, але об’єднуватися з ""Опозиційним блоком"" не буде",4
24.08,Арсеній Яценюк,ipress.ua,http://ipress.ua/ru/news/yatsenyuk_y_chleni_narodnogo_fronta_prynyaly_uchastye_v_torzhestvah_po_sluchayu_dnya_nezavysymosty__foto_177999.html,160,Арсеній Яценюк і члени «Народного фронту» взяли участь в урочистостях з нагоди Дня Незалежності,Арсеній Яценюк і члени «Народного фронту» взяли участь в урочистостях з нагоди Дня Незалежності,4
25.05,Євген Дейдей,ipress.ua,http://ipress.ua/news/vybory_na_okupovanyh_terytoriyah_neprypustymi__deydey_166815.html,93,Вибори на окупованих територіях неприпустимі,Вибори на окупованих територіях неприпустимі,4
26.08,Олександр Дроздик,ipress.ua,http://ipress.ua/ru/news/esly_psyhyatrycheskaya_ekspertyza_pryznaet_kaplyna_vmenyaemim_ym_dolzhna_zanyatsya_sbu__drozdyk_178275.html,161,"Якщо психіатрична експертиза визнає Капліна осудним, ним має зайнятися СБУ","Якщо психіатрична експертиза визнає Капліна осудним, ним має зайнятися СБУ",4
26.09,Арсеній Яценюк,ipress.ua,http://ipress.ua/news/arseniy_yatsenyuk_pro_pidtrymku_komitetom_yevroparlamentu_bezvizu_z_ukrainoyu_zroblenyy_shche_odyn_krok_do_mety_181959.html,193,"Цей рух уперед має продовжуватися, - Арсеній Яценюк про підтримку комітетом Європарламенту ""безвізу"" з Україною","Цей рух уперед має продовжуватися, - Арсеній Яценюк про підтримку комітетом Європарламенту ""безвізу"" з Україною",4
29.01,"""експерт""",ipress.ua,http://ipress.ua/news/leshchenko__znaryaddya_prezydenta_proty_narodnogo_frontu__ekspret_152808.html,5,Лещенко є знаряддям Порошенка проти «НФ»,Лещенко є знаряддям Порошенка проти «Народного фронту»,4
29.08,Андрій Помазанов,ipress.ua,http://ipress.ua/news/kaplin_povynen_buty_prytyagnutyy_do_vidpovidalnosti_za_prynalezhnist_do_bandy_yanukovycha__pomazanov_178468.html,163,Каплін має бути допитаний у справі злочинів проти Майдану і притягнутий до відповідальності за приналежність до банди Януковича,Каплін має бути допитаний у справі злочинів проти Майдану і притягнутий до відповідальності за приналежність до банди Януковича,4
